state,key,svn,english,translation
CURRENT,trade_cancellationcost,3149,CANCELLATION COST,取消費用
CURRENT,trade_partiallyfilled,3149,PARTIALLY FILLED,部分完成
CURRENT,trade_incompletecomponent,3149,INCOMPLETE COMPONENT,未完成組件
CURRENT,trade_removeincomplete,3149,REMOVE INCOMPLETE,移除未完成項
CURRENT,trade_removepartiallyfilled,3149,REMOVE PARTIALLY FILLED,移除部分完成項
CURRENT,trade_order_normal,3149,(*X),(*X)
CURRENT,trade_order_buy_on_sell_screen,3149,(BUY *X),(購買 *X)
CURRENT,techtree_researchpercent,3149,*X% Complete,*X完成百分比
CURRENT,tooltip_efficiency,3149,Efficiency +*X%,效率 +*X%
CURRENT,tooltip_activating,3149,Activating +*X%,激活 +*X%
CURRENT,alert_type_lowdeuterium,3149,LOW DEUTERIUM,低氘
CURRENT,stargate_unknowncomponent,3149,Unknown Component,未知組件
CURRENT,stargate_unknowncomponent_description,3149,Unlock this component through research!,通過研究解鎖此組件！
CURRENT,creditstitle_builders,3149,Ship Builders,造船廠
CURRENT,creditstitle_testers,3149,Early Play Testing,早期遊戲測試
CURRENT,creditstitle_translators,3149,Translation,翻譯
CURRENT,engine_thrust,3149,THRUST *X%,總流量*X%
CURRENT,hud_converttracktosplitter,3149,[CTRL + RMB] Convert to splitter,[CTRL + RMB] 轉換爲分割器
CURRENT,hud_convertsplittertotrack,3149,[CTRL + RMB] Convert to track,[CTRL + RMB] 轉換爲軌道
CURRENT,tutorial_ftlintro,3149,We cannot deliver those passengers to their destination without Faster-Than-Light travel. Unfortunately this ship is not equipped with its own <b>FTL drive</b>.\n\nWe'll need to buy one and set it up.,沒有超光速旅行，我們無法將這些乘客送達目的地。不幸的是，這艘飛船沒有配備自己的<b>超光速驅動器</b>。\n\n我們需要買一個並安裝好。
CURRENT,tutorial_ftltradescreen,3149,Open the trade screen to purchase an <b>FTL drive</b> and some <b>FTL charges</b>.,打開貿易界面，購買一個<b>超光速驅動器</b>和一些<b>超光速燃料</b>。
CURRENT,newmainmenu_includedocked,3149,INCLUDE DOCKED SHIPS,包含停靠船隻
CURRENT,hud_layer_hostile,3149,HOSTILE *X,敵對 *X
CURRENT,hud_layer_derelict,3149,DERELICT *X,廢棄 *X
CURRENT,hud_layer_forsale,3149,[FOR SALE] *X,[出售] *X
CURRENT,bravenewsector_part2_harken_2,3077,Their exterior wear leads us to believe that they have been here for at least a century. This sector must have been one of mankind's first attempts to colonise outer-space.,它們外表的磨損讓我們相信，它們在這裏至少已經存在一個世紀了。這個星區肯定是人類最早殖民外太空的嘗試之一。
CURRENT,techtree_node_caption_metallurgyrepeatable,3054,Spend research credits to continually increase our smelting efficiency.,花費研究點數，不斷提高我們的冶煉效率。
CURRENT,mainmenu_gamemode_arena,3054,Arena,競技場
CURRENT,mainmenu_gamemode_arena_tooltip,3054,Create epic space battles between fleets of ships and watch the carnage unfold.,在艦隊之間創建史詩般的太空戰役，見證毀滅的降臨。
CURRENT,mainmenu_arena_caption,3054,Create epic space battles between fleets of ships and watch the carnage unfold.,在艦隊之間創建史詩般的太空戰役，見證毀滅的降臨。
CURRENT,settings_autosaves,3054,AUTOSAVES,自動保存
CURRENT,settings_autosaveonftl,3054,Auto-save when leaving FTL,離開超光速時自動保存
CURRENT,settings_autosaveontimeinterval,3054,Auto-save on time interval,定時自動保存
CURRENT,settings_autosaveinterval,3054,Auto-save Interval,自動保存間隔
CURRENT,settings_minutes_shortened,3054,Mins.,分鐘
CURRENT,newmainmenu_returntomainmenu,3054,RETURN TO MAIN MENU,返回主菜單
CURRENT,newmainmenu_mainmenu,3054,MAIN MENU,主菜單
CURRENT,newmainmenu_showautosaves,3054,AUTOSAVES,自動存檔
CURRENT,newmainmenu_newgameoptions,3054,Game Options,遊戲選項
CURRENT,newmainmenu_defensiveenemies,3054,Defensive Enemies,被動敵對
CURRENT,newmainmenu_defensiveenemiestooltip,3054,Hostile ships will only target you once you have targeted them first.,只有當你首先瞄準敵艦時，敵艦纔會瞄準你。
CURRENT,newmainmenu_multisectorsim,3054,Multi-System Simulation,多星系模擬
CURRENT,newmainmenu_multisectorsimtooltip,3054,"Enables multi-system simulation, allowing you to split up your fleet among multiple systems/sectors simultaneously.",啓用多星系模擬，允許您的艦隊同時分佈在多個星系/星區中。
CURRENT,hud_shipmaximumoccupancy,3054,Ship Maximum Occupancy: *X/*Y,飛船最大載員：*X/*Y
CURRENT,hud_surveyinprogress,3054,WARNING - SURVEY WILL BE CANCELLED,警告 - 勘測將被取消
CURRENT,shipeditor_tooltip_painthull,3054,Toggle painting the exterior panels of the hull of your ship,切換船體外部面板的噴漆工作
CURRENT,shipeditor_tooltip_painthabitation,3054,Toggle painting the exterior panels of the habitation quarters of your ship,對飛船居住區的外牆板進行切換噴漆
CURRENT,shipeditor_tooltip_paintscaffold,3054,Toggle painting the scaffolding on your ship,爲船上的腳手架噴塗油漆
CURRENT,shipeditor_tooltip_paintfloor,3054,Toggle painting the floor tiles of your ship,對飛船的地磚進行切換噴漆
CURRENT,shipeditor_tooltip_paintwalls,3054,Toggle painting the base colour of the walls of your ship,切換繪製飛船牆壁的基色
CURRENT,shipeditor_mode_paintstencils,3054,Repaint Walls,重新粉刷牆壁
CURRENT,shipeditor_tooltip_paintstencils,3054,Change the colour of decals applied to the walls of your ship,更改船壁貼花的顏色
CURRENT,shipeditor_mode_stencils,3054,Walls,牆壁
CURRENT,shipeditor_tooltip_stencils,3054,Apply or remove decals on the walls of your ship,在船壁上粘貼或去除貼花
CURRENT,shipeditor_stencil,3054,DECALS,標籤
CURRENT,shipeditor_stencils_paint,3054,Paints,油漆
CURRENT,shipeditor_stencils_stencil,3054,Decals,貼花
CURRENT,shipeditor_stencils_selectedpaint,3054,Selected Paint,精選塗料
CURRENT,galaxymap_survivalexit,3054,Reach the STARGATE!,到達星際之門！
CURRENT,galaxymap_sectornumber,3054,SECTOR *X,星區 *X
CURRENT,galaxymap_sectorgone,3054,LOST TO THE ANOMALY,被異常吞噬
CURRENT,galaxymap_switchsector,3054,Switch Sector View,切換星區視圖
CURRENT,survey_type_derelict,3054,Derelict,廢棄
CURRENT,survey_type_asteroid,3054,Asteroid belt,小行星帶
CURRENT,survey_type_nebula,3054,Nebula,星雲
CURRENT,survey_type_storm,3054,Storm,風暴
CURRENT,survey_type_colony,3054,Colony,殖民地
CURRENT,survey_title,3054,UNSURVEYED *X,未披露*X
CURRENT,survey_captionnone,3054,No survey in progress,沒有正在進行的調查
CURRENT,survey_captionsingle,3054,Surveyed by *X,調查者*X
CURRENT,survey_local_noequipment,3054,NO SUPERCOMPUTERS INSTALLED,沒有安裝超級計算機
CURRENT,survey_sector_title,3054,SECTOR SCAN,行業掃描
CURRENT,survey_sector_nothingtoscan,3054,REGION FULLY SCANNED,全掃描區域
CURRENT,survey_completed,3054,SURVEY COMPLETED,完成調查
CURRENT,survey_local_award_caption,3054,*X *Y Unlocked,*X *Y 已解鎖
CURRENT,survey_sector_award_title,3054,SURVEY AVAILABLE,現有調查
CURRENT,survey_sector_award_caption,3054,*X available to survey,*X 可供調查
CURRENT,survey_sector_caption,3054,*X scanning region,*X 掃描區域
CURRENT,powergrid_controls_title,3054,Power Grid Controls,電網控制
CURRENT,powergrid_controls_increase,3054,[LMB] Increase,[左鍵] 增加
CURRENT,powergrid_controls_decrease,3054,[RMB] Decrease,[右鍵] 減少
CURRENT,powergrid_controls_shift,3054,[Shift] All,全部
CURRENT,trade_sack,3054,SACK,解僱
CURRENT,techtree_cannot_afford,3054,CANNOT AFFORD RESEARCH,無力研究
CURRENT,techtree_creditsrequired,3054,CREDITS REQUIRED: *X/*Y,所需研究點數：*X/*Y
CURRENT,techtree_availablecredits,3054,Available Credits: *X,可用研究點數：*X
CURRENT,techtree_spendcredits,3054,Accelerate Research (Cost: 1 Credit ),加速研究（成本：1 研究點數）
CURRENT,techtree_researchcredit_tooltip,3054,Perform sector scans to find derelict ships that contain research credits.,執行星區掃描，尋找含有研究點數的廢棄船隻。
CURRENT,researchcredit_hint,3054,Load into a Science Station for analysis,裝入科學站進行分析
CURRENT,techtree_node_title_tiddletcrystals,3054,Synthetic Crystals,合成晶體
CURRENT,techtree_node_title_quantumprocessing,3054,Quantum Processing,量子處理
CURRENT,techtree_node_caption_quantumprocessing,3054,Simulations predict that the new charged crystals allow the Stargate to jump ships to different galaxies. The Stargate's computer systems need to be upgraded to handle this.,模擬預測，新的充能水晶可以讓星際之門的飛船跳躍到不同的星系。星際之門的計算機系統需要升級才能處理這個問題。
CURRENT,techtree_node_title_sectorsurvey,3054,Sector Surveying,星區勘察
CURRENT,techtree_node_caption_sectorsurvey,3054,Unlock surveying the current sector for new systems nearby.,解鎖勘察當前星區以尋找附近的新星系。
CURRENT,techtree_node_title_advancedtracks,3054,Advanced Tracks,高級軌道
CURRENT,techtree_node_caption_advancedtracks,3054,"Unlocks the ability to convert tracks into splitters, and vice versa. Splitters will evenly distribute items between their output directions.",解鎖將軌道轉換爲分割器的功能，反之亦然。分軌器會在輸出方向之間平均分配物品。
CURRENT,techtree_node_title_reactorefficiencyrepeatable,3054,Reactor Efficiency,反應堆效率
CURRENT,techtree_node_caption_reactorefficiencyrepeatable,3054,Spend research credits to continually improve the efficiency of our reactors.,花費研究點數，不斷提高反應堆的效率。
CURRENT,techtree_node_title_dronespeedrepeatable,3054,Drone Speed,無人機速度
CURRENT,techtree_node_caption_dronespeedrepeatable,3054,Spend research credits to continually increase the speed of our drones.,花費研究點數，不斷提高無人機的速度。
CURRENT,techtree_node_title_hydroponicsrepeatable,3054,Hydroponics,水耕法
CURRENT,techtree_node_title_metallurgyrepeatable,3054,Metallurgy,冶金學
CURRENT,techtree_node_title_robotarmspeedrepeatable,3054,Robot Arm Speed,機械臂速度
CURRENT,techtree_node_caption_robotarmspeedrepeatable,3054,Spend research credits to continually increase our robot arm speed.,花費研究點數，不斷提高機械臂的速度。
CURRENT,special_sectorsurvey,3054,Sector Surveying,星區勘察
CURRENT,special_tracksplitter,3054,Splitter Tracks,分路器軌道
CURRENT,object_tracksplitter,3054,Splitter,分路器
CURRENT,object_laserinfuser,3054,Laser Infuser,激光注入器
CURRENT,object_crystalinfuser_description,3054,"Laser infuser, infuses objects with energy. No tiddlets were harmed in the making of this equipment.",激光注入器，爲物體注入能量。製造此設備未傷害任何 Tiddlets。
CURRENT,object_lightningrod,3054,Lightning Rod,避雷針
CURRENT,object_lightningrod_description,3054,"These are installed in the exterior wall of your ship, reducing the damaging effects of lightning and providing more control over where the lightning strikes. They cannot be repaired, but they will queue the installation of their replacement, when destroyed by lightning.",安裝在飛船外壁，可減少閃電造成的傷害，並引導雷擊位置。它們無法修復，但在被閃電擊毀後會自動生成替換安裝任務。
CURRENT,object_researchcredit,3054,Research Credit,研究點數
CURRENT,object_researchcredit_description,3054,This processor chip contains information that can be used to boost our current research or improve the efficiency of our equipment.,該處理器芯片包含的信息可用於促進我們當前的研究或提高我們設備的效率。
CURRENT,object_quantumwafercomponent,3054,Quantum Wafer,量子晶片
CURRENT,object_quantumprocessorcomponent,3054,Quantum Processor,量子處理器
CURRENT,object_emptycomputegridcomponent,3054,Empty Compute Grid,空計算網格
CURRENT,object_quantumcomputegridcomponent,3054,Quantum Compute Grid,量子計算網格
CURRENT,object_warpalignmentcomputer,3054,Warp Alignment Computer,躍遷校準計算機
CURRENT,object_emptycrystalcomponent,3054,Empty Crystal,空水晶
CURRENT,object_chargedcrystal,3054,Charged Crystal,充能水晶
CURRENT,loader_auto,3054,AUTO,自動
CURRENT,alert_type_abouttoautosave,3054,AUTOSAVE,自動保存
CURRENT,alert_type_abouttoautosave_caption,3054,Autosaving in *X...,*X 後自動保存...
CURRENT,alert_type_emp,3054,EMP,電磁脈衝
CURRENT,alert_type_emp_caption,3054,*X piece(s) disabled,*X 個設備癱瘓
CURRENT,alert_type_emp_tooltip,3054,"Your ship has been struck by lightning, temporarily disabling some of your equipment.",您的飛船被閃電擊中，部分設備暫時癱瘓。
CURRENT,tutorial_radiation_title,3054,RADIATION,輻射
CURRENT,tutorial_radiationintro,3054,We are going to learn about radiation.,我們將學習關於輻射的知識。
CURRENT,tutorial_radiationselectoverlay,3054,The game has been set to a slower speed for now.\n\nRadiation is emitted in all directions away from the laser infuser.\n\nClick on the radiation overlay to view where your ship is irradiated.,遊戲速度已暫時調慢。\n\n輻射會從激光注入器向四面八方擴散。\n\n點擊輻射視圖，查看飛船受輻射的區域。
