state,key,svn,english,translation
CURRENT,trade_order_buy_on_sell_screen,3149,(BUY *X),(购买 *X)
CURRENT,techtree_researchpercent,3149,*X% Complete,*X完成百分比
CURRENT,tooltip_efficiency,3149,Efficiency +*X%,效率 +*X%
CURRENT,tooltip_activating,3149,Activating +*X%,激活 +*X%
CURRENT,alert_type_lowdeuterium,3149,LOW DEUTERIUM,低氘
CURRENT,stargate_unknowncomponent,3149,Unknown Component,未知组件
CURRENT,stargate_unknowncomponent_description,3149,Unlock this component through research!,通过研究解锁此组件！
CURRENT,creditstitle_builders,3149,Ship Builders,造船厂
CURRENT,creditstitle_testers,3149,Early Play Testing,早期游戏测试
CURRENT,creditstitle_translators,3149,Translation,翻译
CURRENT,engine_thrust,3149,THRUST *X%,总流量*X%
CURRENT,hud_converttracktosplitter,3149,[CTRL + RMB] Convert to splitter,[CTRL + RMB] 转换为分割器
CURRENT,hud_convertsplittertotrack,3149,[CTRL + RMB] Convert to track,[CTRL + RMB] 转换为轨道
CURRENT,tutorial_ftlintro,3149,We cannot deliver those passengers to their destination without Faster-Than-Light travel. Unfortunately this ship is not equipped with its own <b>FTL drive</b>.\n\nWe'll need to buy one and set it up.,没有超光速旅行，我们无法将这些乘客送达目的地。不幸的是，这艘飞船没有配备自己的<b>超光速驱动器</b>。\n\n我们需要买一个并安装好。
CURRENT,tutorial_ftltradescreen,3149,Open the trade screen to purchase an <b>FTL drive</b> and some <b>FTL charges</b>.,打开贸易界面，购买一个<b>超光速驱动器</b>和一些<b>超光速燃料</b>。
CURRENT,newmainmenu_includedocked,3149,INCLUDE DOCKED SHIPS,包含停靠船只
CURRENT,hud_layer_hostile,3149,HOSTILE *X,敌对 *X
CURRENT,hud_layer_derelict,3149,DERELICT *X,废弃 *X
CURRENT,hud_layer_forsale,3149,[FOR SALE] *X,[出售] *X
CURRENT,bravenewsector_part2_harken_2,3077,Their exterior wear leads us to believe that they have been here for at least a century. This sector must have been one of mankind's first attempts to colonise outer-space.,它们外表的磨损让我们相信，它们在这里至少已经存在一个世纪了。这个星区肯定是人类最早殖民外太空的尝试之一。
CURRENT,techtree_node_caption_metallurgyrepeatable,3054,Spend research credits to continually increase our smelting efficiency.,花费研究点数，不断提高我们的冶炼效率。
CURRENT,mainmenu_gamemode_arena,3054,Arena,竞技场
CURRENT,mainmenu_gamemode_arena_tooltip,3054,Create epic space battles between fleets of ships and watch the carnage unfold.,在舰队之间创建史诗般的太空战役，见证毁灭的降临。
CURRENT,mainmenu_arena_caption,3054,Create epic space battles between fleets of ships and watch the carnage unfold.,在舰队之间创建史诗般的太空战役，见证毁灭的降临。
CURRENT,settings_autosaves,3054,AUTOSAVES,自动保存
CURRENT,settings_autosaveonftl,3054,Auto-save when leaving FTL,离开超光速时自动保存
CURRENT,settings_autosaveontimeinterval,3054,Auto-save on time interval,定时自动保存
CURRENT,settings_autosaveinterval,3054,Auto-save Interval,自动保存间隔
CURRENT,settings_minutes_shortened,3054,Mins.,分钟
CURRENT,newmainmenu_returntomainmenu,3054,RETURN TO MAIN MENU,返回主菜单
CURRENT,newmainmenu_mainmenu,3054,MAIN MENU,主菜单
CURRENT,newmainmenu_showautosaves,3054,AUTOSAVES,自动存档
CURRENT,newmainmenu_newgameoptions,3054,Game Options,游戏选项
CURRENT,newmainmenu_defensiveenemies,3054,Defensive Enemies,被动敌对
CURRENT,newmainmenu_defensiveenemiestooltip,3054,Hostile ships will only target you once you have targeted them first.,只有当你首先瞄准敌舰时，敌舰才会瞄准你。
CURRENT,newmainmenu_multisectorsim,3054,Multi-System Simulation,多星系模拟
CURRENT,newmainmenu_multisectorsimtooltip,3054,"Enables multi-system simulation, allowing you to split up your fleet among multiple systems/sectors simultaneously.",启用多星系模拟，允许您的舰队同时分布在多个星系/星区中。
CURRENT,hud_shipmaximumoccupancy,3054,Ship Maximum Occupancy: *X/*Y,飞船最大载员：*X/*Y
CURRENT,hud_surveyinprogress,3054,WARNING - SURVEY WILL BE CANCELLED,警告 - 勘测将被取消
CURRENT,shipeditor_tooltip_painthull,3054,Toggle painting the exterior panels of the hull of your ship,切换船体外部面板的喷漆工作
CURRENT,shipeditor_tooltip_painthabitation,3054,Toggle painting the exterior panels of the habitation quarters of your ship,对飞船居住区的外墙板进行切换喷漆
CURRENT,shipeditor_tooltip_paintscaffold,3054,Toggle painting the scaffolding on your ship,为船上的脚手架喷涂油漆
CURRENT,shipeditor_tooltip_paintfloor,3054,Toggle painting the floor tiles of your ship,对飞船的地砖进行切换喷漆
CURRENT,shipeditor_tooltip_paintwalls,3054,Toggle painting the base colour of the walls of your ship,切换绘制飞船墙壁的基色
CURRENT,shipeditor_mode_paintstencils,3054,Repaint Walls,重新粉刷墙壁
CURRENT,shipeditor_tooltip_paintstencils,3054,Change the colour of decals applied to the walls of your ship,更改船壁贴花的颜色
CURRENT,shipeditor_mode_stencils,3054,Walls,墙壁
CURRENT,shipeditor_tooltip_stencils,3054,Apply or remove decals on the walls of your ship,在船壁上粘贴或去除贴花
CURRENT,shipeditor_stencil,3054,DECALS,标签
CURRENT,shipeditor_stencils_paint,3054,Paints,油漆
CURRENT,shipeditor_stencils_stencil,3054,Decals,贴花
CURRENT,shipeditor_stencils_selectedpaint,3054,Selected Paint,精选涂料
CURRENT,galaxymap_survivalexit,3054,Reach the STARGATE!,到达星际之门！
CURRENT,galaxymap_sectornumber,3054,SECTOR *X,星区 *X
CURRENT,galaxymap_sectorgone,3054,LOST TO THE ANOMALY,被异常吞噬
CURRENT,galaxymap_switchsector,3054,Switch Sector View,切换星区视图
CURRENT,survey_type_derelict,3054,Derelict,废弃
CURRENT,survey_type_asteroid,3054,Asteroid belt,小行星带
CURRENT,survey_type_nebula,3054,Nebula,星云
CURRENT,survey_type_storm,3054,Storm,风暴
CURRENT,survey_type_colony,3054,Colony,殖民地
CURRENT,survey_title,3054,UNSURVEYED *X,未披露*X
CURRENT,survey_captionnone,3054,No survey in progress,没有正在进行的调查
CURRENT,survey_captionsingle,3054,Surveyed by *X,调查者*X
CURRENT,survey_local_noequipment,3054,NO SUPERCOMPUTERS INSTALLED,没有安装超级计算机
CURRENT,survey_sector_title,3054,SECTOR SCAN,行业扫描
CURRENT,survey_sector_nothingtoscan,3054,REGION FULLY SCANNED,全扫描区域
CURRENT,survey_completed,3054,SURVEY COMPLETED,完成调查
CURRENT,survey_local_award_caption,3054,*X *Y Unlocked,*X *Y 已解锁
CURRENT,survey_sector_award_title,3054,SURVEY AVAILABLE,现有调查
CURRENT,survey_sector_award_caption,3054,*X available to survey,*X 可供调查
CURRENT,survey_sector_caption,3054,*X scanning region,*X 扫描区域
CURRENT,powergrid_controls_title,3054,Power Grid Controls,电网控制
CURRENT,powergrid_controls_increase,3054,[LMB] Increase,[左键] 增加
CURRENT,powergrid_controls_decrease,3054,[RMB] Decrease,[右键] 减少
CURRENT,powergrid_controls_shift,3054,[Shift] All,全部
CURRENT,trade_sack,3054,SACK,解雇
CURRENT,techtree_cannot_afford,3054,CANNOT AFFORD RESEARCH,无力研究
CURRENT,techtree_creditsrequired,3054,CREDITS REQUIRED: *X/*Y,所需研究点数：*X/*Y
CURRENT,techtree_availablecredits,3054,Available Credits: *X,可用研究点数：*X
CURRENT,techtree_spendcredits,3054,Accelerate Research (Cost: 1 Credit ),加速研究（成本：1 研究点数）
CURRENT,techtree_researchcredit_tooltip,3054,Perform sector scans to find derelict ships that contain research credits.,执行星区扫描，寻找含有研究点数的废弃船只。
CURRENT,researchcredit_hint,3054,Load into a Science Station for analysis,装入科学站进行分析
CURRENT,techtree_node_title_tiddletcrystals,3054,Synthetic Crystals,合成晶体
CURRENT,techtree_node_title_quantumprocessing,3054,Quantum Processing,量子处理
CURRENT,techtree_node_caption_quantumprocessing,3054,Simulations predict that the new charged crystals allow the Stargate to jump ships to different galaxies. The Stargate's computer systems need to be upgraded to handle this.,模拟预测，新的充能水晶可以让星际之门的飞船跳跃到不同的星系。星际之门的计算机系统需要升级才能处理这个问题。
CURRENT,techtree_node_title_sectorsurvey,3054,Sector Surveying,星区勘察
CURRENT,techtree_node_caption_sectorsurvey,3054,Unlock surveying the current sector for new systems nearby.,解锁勘察当前星区以寻找附近的新星系。
CURRENT,techtree_node_title_advancedtracks,3054,Advanced Tracks,高级轨道
CURRENT,techtree_node_caption_advancedtracks,3054,"Unlocks the ability to convert tracks into splitters, and vice versa. Splitters will evenly distribute items between their output directions.",解锁将轨道转换为分割器的功能，反之亦然。分轨器会在输出方向之间平均分配物品。
CURRENT,techtree_node_title_reactorefficiencyrepeatable,3054,Reactor Efficiency,反应堆效率
CURRENT,techtree_node_caption_reactorefficiencyrepeatable,3054,Spend research credits to continually improve the efficiency of our reactors.,花费研究点数，不断提高反应堆的效率。
CURRENT,techtree_node_title_dronespeedrepeatable,3054,Drone Speed,无人机速度
CURRENT,techtree_node_caption_dronespeedrepeatable,3054,Spend research credits to continually increase the speed of our drones.,花费研究点数，不断提高无人机的速度。
CURRENT,techtree_node_title_hydroponicsrepeatable,3054,Hydroponics,水耕法
CURRENT,techtree_node_title_metallurgyrepeatable,3054,Metallurgy,冶金学
CURRENT,techtree_node_title_robotarmspeedrepeatable,3054,Robot Arm Speed,机械臂速度
CURRENT,techtree_node_caption_robotarmspeedrepeatable,3054,Spend research credits to continually increase our robot arm speed.,花费研究点数，不断提高机械臂的速度。
CURRENT,special_sectorsurvey,3054,Sector Surveying,星区勘察
CURRENT,special_tracksplitter,3054,Splitter Tracks,分路器轨道
CURRENT,object_tracksplitter,3054,Splitter,分路器
CURRENT,object_laserinfuser,3054,Laser Infuser,激光注入器
CURRENT,object_crystalinfuser_description,3054,"Laser infuser, infuses objects with energy. No tiddlets were harmed in the making of this equipment.",激光注入器，为物体注入能量。制造此设备未伤害任何 Tiddlets。
CURRENT,object_lightningrod,3054,Lightning Rod,避雷针
CURRENT,object_lightningrod_description,3054,"These are installed in the exterior wall of your ship, reducing the damaging effects of lightning and providing more control over where the lightning strikes. They cannot be repaired, but they will queue the installation of their replacement, when destroyed by lightning.",安装在飞船外壁，可减少闪电造成的伤害，并引导雷击位置。它们无法修复，但在被闪电击毁后会自动生成替换安装任务。
CURRENT,object_researchcredit,3054,Research Credit,研究点数
CURRENT,object_researchcredit_description,3054,This processor chip contains information that can be used to boost our current research or improve the efficiency of our equipment.,该处理器芯片包含的信息可用于促进我们当前的研究或提高我们设备的效率。
CURRENT,object_quantumwafercomponent,3054,Quantum Wafer,量子晶片
CURRENT,object_quantumprocessorcomponent,3054,Quantum Processor,量子处理器
CURRENT,object_emptycomputegridcomponent,3054,Empty Compute Grid,空计算网格
CURRENT,object_quantumcomputegridcomponent,3054,Quantum Compute Grid,量子计算网格
CURRENT,object_warpalignmentcomputer,3054,Warp Alignment Computer,跃迁校准计算机
CURRENT,object_emptycrystalcomponent,3054,Empty Crystal,空水晶
CURRENT,object_chargedcrystal,3054,Charged Crystal,充能水晶
CURRENT,loader_auto,3054,AUTO,自动
CURRENT,alert_type_abouttoautosave,3054,AUTOSAVE,自动保存
CURRENT,alert_type_abouttoautosave_caption,3054,Autosaving in *X...,*X 后自动保存...
CURRENT,alert_type_emp,3054,EMP,电磁脉冲
CURRENT,alert_type_emp_caption,3054,*X piece(s) disabled,*X 个设备瘫痪
CURRENT,alert_type_emp_tooltip,3054,"Your ship has been struck by lightning, temporarily disabling some of your equipment.",您的飞船被闪电击中，部分设备暂时瘫痪。
CURRENT,tutorial_radiation_title,3054,RADIATION,辐射
CURRENT,tutorial_radiationintro,3054,We are going to learn about radiation.,我们将学习关于辐射的知识。
CURRENT,tutorial_radiationselectoverlay,3054,The game has been set to a slower speed for now.\n\nRadiation is emitted in all directions away from the laser infuser.\n\nClick on the radiation overlay to view where your ship is irradiated.,游戏速度已暂时调慢。\n\n辐射会从激光注入器向四面八方扩散。\n\n点击辐射视图，查看飞船受辐射的区域。
